mask_path,0,1,2,3,4,5,6
../data/patch64/msk/l123/zone139_1_2/msk_zone139_1_2_patch_40_7.tif,,,4096.0,,,,
../data/patch64/msk/l123/zone147_4_4/msk_zone147_4_4_patch_54_120.tif,,,4096.0,,,,
../data/patch64/msk/l123/zone134_0_0/msk_zone134_0_0_patch_42_31.tif,,,,4096.0,,,
../data/patch64/msk/l123/zone33_0_0/msk_zone33_0_0_patch_37_38.tif,,,,,,4096.0,
../data/patch64/msk/l123/zone156_1_1/msk_zone156_1_1_patch_23_22.tif,,,3894.0,202.0,,,
../data/patch64/msk/l123/zone74_1_1/msk_zone74_1_1_patch_113_63.tif,,,4096.0,,,,
../data/patch64/msk/l123/zone74_2_0/msk_zone74_2_0_patch_70_130.tif,682.0,,,3414.0,,,
../data/patch64/msk/l123/zone74_0_2/msk_zone74_0_2_patch_145_101.tif,,,,17.0,4079.0,,
../data/patch64/msk/l123/zone19_1_0/msk_zone19_1_0_patch_12_73.tif,,,3647.0,449.0,,,
../data/patch64/msk/l123/zone78_14_9/msk_zone78_14_9_patch_43_154.tif,,4096.0,,,,,
../data/patch64/msk/l123/zone155_0_0/msk_zone155_0_0_patch_54_46.tif,,4096.0,,,,,
../data/patch64/msk/l123/zone78_16_11/msk_zone78_16_11_patch_127_64.tif,821.0,3275.0,,,,,
../data/patch64/msk/l123/zone165_1_0/msk_zone165_1_0_patch_33_57.tif,,,,4096.0,,,
../data/patch64/msk/l123/zone12_4_2/msk_zone12_4_2_patch_51_130.tif,,,,4096.0,,,
../data/patch64/msk/l123/zone22_0_0/msk_zone22_0_0_patch_29_28.tif,,,4096.0,,,,
../data/patch64/msk/l123/zone78_6_5/msk_zone78_6_5_patch_72_113.tif,,4084.0,,12.0,,,
../data/patch64/msk/l123/zone12_4_2/msk_zone12_4_2_patch_36_151.tif,2298.0,1798.0,,,,,
../data/patch64/msk/l123/zone25_3_0/msk_zone25_3_0_patch_18_28.tif,2319.0,,,1777.0,,,
../data/patch64/msk/l123/zone12_1_1/msk_zone12_1_1_patch_27_15.tif,,,,,4096.0,,
../data/patch64/msk/l123/zone94_0_0/msk_zone94_0_0_patch_60_85.tif,951.0,3145.0,,,,,
../data/patch64/msk/l123/zone147_4_4/msk_zone147_4_4_patch_22_71.tif,,,4096.0,,,,
../data/patch64/msk/l123/zone148_0_1/msk_zone148_0_1_patch_70_102.tif,,,4096.0,,,,
../data/patch64/msk/l123/zone33_0_0/msk_zone33_0_0_patch_22_36.tif,,,1410.0,,,2686.0,
../data/patch64/msk/l123/zone96_1_1/msk_zone96_1_1_patch_54_109.tif,,,,4096.0,,,
../data/patch64/msk/l123/zone147_3_3/msk_zone147_3_3_patch_105_110.tif,,4096.0,,,,,
../data/patch64/msk/l123/zone84_0_0/msk_zone84_0_0_patch_47_39.tif,,1980.0,,2116.0,,,
../data/patch64/msk/l123/zone69_0_0/msk_zone69_0_0_patch_56_39.tif,,3560.0,,,,536.0,
../data/patch64/msk/l123/zone68_1_1/msk_zone68_1_1_patch_5_16.tif,,,,4096.0,,,
../data/patch64/msk/l123/zone63_0_0/msk_zone63_0_0_patch_24_78.tif,,,,,2098.0,1998.0,
../data/patch64/msk/l123/zone165_1_1/msk_zone165_1_1_patch_72_58.tif,,,,4096.0,,,
../data/patch64/msk/l123/zone170_3_5/msk_zone170_3_5_patch_97_34.tif,3785.0,,,,,311.0,
../data/patch64/msk/l123/zone28_0_1/msk_zone28_0_1_patch_40_7.tif,2070.0,569.0,,1457.0,,,
../data/patch64/msk/l123/zone78_4_3/msk_zone78_4_3_patch_18_61.tif,,,,,,4096.0,
../data/patch64/msk/l123/zone10_0_1/msk_zone10_0_1_patch_92_100.tif,,,,,4096.0,,
../data/patch64/msk/l123/zone51_0_1/msk_zone51_0_1_patch_58_99.tif,,,,,,4096.0,
../data/patch64/msk/l123/zone139_0_1/msk_zone139_0_1_patch_84_61.tif,,,4096.0,,,,
../data/patch64/msk/l123/zone78_1_1/msk_zone78_1_1_patch_112_59.tif,,2942.0,1154.0,,,,
../data/patch64/msk/l123/zone154_0_0/msk_zone154_0_0_patch_42_43.tif,,,,,,4096.0,
../data/patch64/msk/l123/zone12_3_2/msk_zone12_3_2_patch_67_122.tif,,4096.0,,,,,
../data/patch64/msk/l123/zone85_0_0/msk_zone85_0_0_patch_109_80.tif,105.0,,,3991.0,,,
../data/patch64/msk/l123/zone12_0_1/msk_zone12_0_1_patch_107_14.tif,,,4096.0,,,,
../data/patch64/msk/l123/zone17_0_0/msk_zone17_0_0_patch_108_106.tif,,,,,4096.0,,
../data/patch64/msk/l123/zone38_0_0/msk_zone38_0_0_patch_41_44.tif,,4096.0,,,,,
../data/patch64/msk/l123/zone116_0_0/msk_zone116_0_0_patch_56_85.tif,,,4096.0,,,,
../data/patch64/msk/l123/zone74_1_1/msk_zone74_1_1_patch_139_55.tif,,,,,4096.0,,
../data/patch64/msk/l123/zone155_0_0/msk_zone155_0_0_patch_49_52.tif,,4096.0,,,,,
../data/patch64/msk/l123/zone34_0_0/msk_zone34_0_0_patch_32_20.tif,32.0,,4064.0,,,,
../data/patch64/msk/l123/zone156_1_0/msk_zone156_1_0_patch_55_98.tif,1296.0,,,2800.0,,,
../data/patch64/msk/l123/zone159_0_0/msk_zone159_0_0_patch_38_59.tif,,,4096.0,,,,
../data/patch64/msk/l123/zone85_0_1/msk_zone85_0_1_patch_40_106.tif,,10.0,,,4086.0,,
../data/patch64/msk/l123/zone74_2_2/msk_zone74_2_2_patch_25_82.tif,,105.0,,,,3991.0,
../data/patch64/msk/l123/zone121_1_0/msk_zone121_1_0_patch_99_97.tif,,,4096.0,,,,
../data/patch64/msk/l123/zone27_0_1/msk_zone27_0_1_patch_49_53.tif,2235.0,,,1861.0,,,
../data/patch64/msk/l123/zone102_1_0/msk_zone102_1_0_patch_46_62.tif,,,,4096.0,,,
../data/patch64/msk/l123/zone12_0_0/msk_zone12_0_0_patch_112_119.tif,2138.0,,,1958.0,,,
../data/patch64/msk/l123/zone14_1_0/msk_zone14_1_0_patch_42_25.tif,,,,4096.0,,,
../data/patch64/msk/l123/zone74_1_2/msk_zone74_1_2_patch_80_150.tif,245.0,3851.0,,,,,
../data/patch64/msk/l123/zone28_0_1/msk_zone28_0_1_patch_68_85.tif,,,,4096.0,,,
../data/patch64/msk/l123/zone25_0_3/msk_zone25_0_3_patch_69_49.tif,,,,4096.0,,,
../data/patch64/msk/l123/zone154_0_0/msk_zone154_0_0_patch_50_47.tif,,,4096.0,,,,
../data/patch64/msk/l123/zone51_1_1/msk_zone51_1_1_patch_48_83.tif,,,,4096.0,,,
../data/patch64/msk/l123/zone7_0_0/msk_zone7_0_0_patch_20_86.tif,,1006.0,3090.0,,,,
../data/patch64/msk/l123/zone162_0_1/msk_zone162_0_1_patch_66_111.tif,,,,4096.0,,,
../data/patch64/msk/l123/zone59_0_0/msk_zone59_0_0_patch_62_60.tif,,,,4096.0,,,
../data/patch64/msk/l123/zone78_4_3/msk_zone78_4_3_patch_32_49.tif,,4096.0,,,,,
../data/patch64/msk/l123/zone28_0_1/msk_zone28_0_1_patch_53_85.tif,,,,4096.0,,,
../data/patch64/msk/l123/zone93_1_0/msk_zone93_1_0_patch_40_82.tif,2930.0,,1166.0,,,,
../data/patch64/msk/l123/zone167_0_0/msk_zone167_0_0_patch_55_42.tif,,,,,4096.0,,
../data/patch64/msk/l123/zone26_0_0/msk_zone26_0_0_patch_23_35.tif,,3226.0,870.0,,,,
../data/patch64/msk/l123/zone12_2_2/msk_zone12_2_2_patch_54_111.tif,161.0,3935.0,,,,,
../data/patch64/msk/l123/zone28_0_1/msk_zone28_0_1_patch_38_36.tif,2413.0,,,1647.0,,36.0,
../data/patch64/msk/l123/zone17_1_3/msk_zone17_1_3_patch_48_79.tif,,,,,4096.0,,
../data/patch64/msk/l123/zone17_0_1/msk_zone17_0_1_patch_75_118.tif,,,,,4096.0,,
../data/patch64/msk/l123/zone17_0_1/msk_zone17_0_1_patch_90_106.tif,3358.0,738.0,,,,,
../data/patch64/msk/l123/zone17_1_3/msk_zone17_1_3_patch_67_49.tif,4043.0,,,,53.0,,
../data/patch64/msk/l123/zone147_2_2/msk_zone147_2_2_patch_39_67.tif,,,,4096.0,,,
../data/patch64/msk/l123/zone85_0_1/msk_zone85_0_1_patch_56_38.tif,,93.0,,,4003.0,,
../data/patch64/msk/l123/zone167_0_0/msk_zone167_0_0_patch_41_50.tif,,,,,4096.0,,
../data/patch64/msk/l123/zone28_1_1/msk_zone28_1_1_patch_30_82.tif,,,,4096.0,,,
../data/patch64/msk/l123/zone104_0_0/msk_zone104_0_0_patch_51_56.tif,,,,4096.0,,,
../data/patch64/msk/l123/zone74_2_0/msk_zone74_2_0_patch_18_137.tif,,,,2644.0,,1452.0,
../data/patch64/msk/l123/zone165_1_0/msk_zone165_1_0_patch_93_71.tif,,,,4096.0,,,
../data/patch64/msk/l123/zone85_0_1/msk_zone85_0_1_patch_34_85.tif,,,4096.0,,,,
../data/patch64/msk/l123/zone172_0_0/msk_zone172_0_0_patch_30_39.tif,,,,,4096.0,,
../data/patch64/msk/l123/zone139_1_1/msk_zone139_1_1_patch_33_62.tif,,4096.0,,,,,
../data/patch64/msk/l123/zone78_4_3/msk_zone78_4_3_patch_49_62.tif,,4096.0,,,,,
../data/patch64/msk/l123/zone169_0_1/msk_zone169_0_1_patch_48_33.tif,2381.0,1715.0,,,,,
../data/patch64/msk/l123/zone121_1_0/msk_zone121_1_0_patch_79_86.tif,,,4096.0,,,,
../data/patch64/msk/l123/zone12_1_1/msk_zone12_1_1_patch_112_37.tif,,4096.0,,,,,
../data/patch64/msk/l123/zone102_0_1/msk_zone102_0_1_patch_81_7.tif,,,,4096.0,,,
../data/patch64/msk/l123/zone25_2_1/msk_zone25_2_1_patch_34_94.tif,,,,,4096.0,,
../data/patch64/msk/l123/zone85_0_1/msk_zone85_0_1_patch_104_15.tif,,,,4096.0,,,
../data/patch64/msk/l123/zone112_0_1/msk_zone112_0_1_patch_77_18.tif,,,4096.0,,,,
../data/patch64/msk/l123/zone116_0_0/msk_zone116_0_0_patch_76_91.tif,,,,4096.0,,,
../data/patch64/msk/l123/zone145_1_0/msk_zone145_1_0_patch_55_52.tif,,4096.0,,,,,
../data/patch64/msk/l123/zone1_0_0/msk_zone1_0_0_patch_50_54.tif,,,4096.0,,,,
../data/patch64/msk/l123/zone67_0_0/msk_zone67_0_0_patch_43_28.tif,,,,,,4096.0,
../data/patch64/msk/l123/zone120_0_0/msk_zone120_0_0_patch_63_59.tif,,,4096.0,,,,
../data/patch64/msk/l123/zone41_1_1/msk_zone41_1_1_patch_14_10.tif,932.0,,,,,3164.0,
../data/patch64/msk/l123/zone147_3_4/msk_zone147_3_4_patch_93_48.tif,37.0,,,1675.0,2384.0,,
../data/patch64/msk/l123/zone59_1_0/msk_zone59_1_0_patch_44_41.tif,,,,,,4096.0,
../data/patch64/msk/l123/zone17_0_0/msk_zone17_0_0_patch_74_64.tif,1883.0,,,,2213.0,,
../data/patch64/msk/l123/zone78_16_10/msk_zone78_16_10_patch_28_145.tif,,,,4096.0,,,
../data/patch64/msk/l123/zone74_2_1/msk_zone74_2_1_patch_9_138.tif,,,,,4096.0,,
../data/patch64/msk/l123/zone93_1_0/msk_zone93_1_0_patch_82_42.tif,1995.0,,1053.0,1048.0,,,
../data/patch64/msk/l123/zone34_0_0/msk_zone34_0_0_patch_26_11.tif,,4096.0,,,,,
../data/patch64/msk/l123/zone143_0_0/msk_zone143_0_0_patch_47_47.tif,,,,4096.0,,,
../data/patch64/msk/l123/zone74_2_1/msk_zone74_2_1_patch_54_13.tif,,,,,4096.0,,
../data/patch64/msk/l123/zone6_0_0/msk_zone6_0_0_patch_12_59.tif,1606.0,2490.0,,,,,
../data/patch64/msk/l123/zone59_1_0/msk_zone59_1_0_patch_31_42.tif,,,,,,4096.0,
../data/patch64/msk/l123/zone30_1_1/msk_zone30_1_1_patch_30_63.tif,,,,4096.0,,,
../data/patch64/msk/l123/zone25_0_3/msk_zone25_0_3_patch_35_29.tif,97.0,,,3999.0,,,
../data/patch64/msk/l123/zone12_1_1/msk_zone12_1_1_patch_62_35.tif,2919.0,,,,,1177.0,
../data/patch64/msk/l123/zone139_1_1/msk_zone139_1_1_patch_51_68.tif,,4096.0,,,,,
../data/patch64/msk/l123/zone17_1_2/msk_zone17_1_2_patch_6_134.tif,,4096.0,,,,,
../data/patch64/msk/l123/zone59_1_1/msk_zone59_1_1_patch_132_49.tif,,,,4096.0,,,
../data/patch64/msk/l123/zone5_0_1/msk_zone5_0_1_patch_54_7.tif,,,,,4096.0,,
../data/patch64/msk/l123/zone165_1_0/msk_zone165_1_0_patch_87_72.tif,,,,4096.0,,,
../data/patch64/msk/l123/zone54_0_1/msk_zone54_0_1_patch_117_39.tif,,,,,4096.0,,
../data/patch64/msk/l123/zone63_0_1/msk_zone63_0_1_patch_62_51.tif,,,,,3613.0,483.0,
../data/patch64/msk/l123/zone50_0_0/msk_zone50_0_0_patch_26_28.tif,,4096.0,,,,,
../data/patch64/msk/l123/zone63_0_1/msk_zone63_0_1_patch_39_37.tif,39.0,4057.0,,,,,
../data/patch64/msk/l123/zone59_1_0/msk_zone59_1_0_patch_78_41.tif,,,,4096.0,,,
../data/patch64/msk/l123/zone7_0_0/msk_zone7_0_0_patch_48_69.tif,,4096.0,,,,,
../data/patch64/msk/l123/zone38_0_0/msk_zone38_0_0_patch_62_16.tif,,4096.0,,,,,
../data/patch64/msk/l123/zone12_0_1/msk_zone12_0_1_patch_85_34.tif,,3173.0,,,,923.0,
../data/patch64/msk/l123/zone158_0_0/msk_zone158_0_0_patch_50_66.tif,,,526.0,1674.0,,1896.0,
../data/patch64/msk/l123/zone78_16_11/msk_zone78_16_11_patch_134_135.tif,126.0,,,3970.0,,,
../data/patch64/msk/l123/zone25_2_1/msk_zone25_2_1_patch_119_98.tif,,,,4096.0,,,
../data/patch64/msk/l123/zone156_1_1/msk_zone156_1_1_patch_21_14.tif,,,,,,4096.0,
../data/patch64/msk/l123/zone73_0_0/msk_zone73_0_0_patch_35_64.tif,,,991.0,3105.0,,,
../data/patch64/msk/l123/zone102_0_0/msk_zone102_0_0_patch_24_74.tif,,,,4096.0,,,
../data/patch64/msk/l123/zone78_1_1/msk_zone78_1_1_patch_143_85.tif,,,,,4096.0,,
../data/patch64/msk/l123/zone17_1_2/msk_zone17_1_2_patch_7_134.tif,,4096.0,,,,,
../data/patch64/msk/l123/zone74_1_2/msk_zone74_1_2_patch_107_61.tif,,,,,4096.0,,
../data/patch64/msk/l123/zone112_0_1/msk_zone112_0_1_patch_81_44.tif,,,4096.0,,,,
../data/patch64/msk/l123/zone75_1_3/msk_zone75_1_3_patch_11_55.tif,,,,4096.0,,,
../data/patch64/msk/l123/zone78_14_10/msk_zone78_14_10_patch_133_46.tif,471.0,3625.0,,,,,
../data/patch64/msk/l123/zone47_0_1/msk_zone47_0_1_patch_79_51.tif,,,,,,4096.0,
../data/patch64/msk/l123/zone73_0_0/msk_zone73_0_0_patch_33_61.tif,,,4096.0,,,,
../data/patch64/msk/l123/zone97_0_0/msk_zone97_0_0_patch_41_59.tif,,,,,,4096.0,
../data/patch64/msk/l123/zone26_0_0/msk_zone26_0_0_patch_32_21.tif,,,,2020.0,,2076.0,
../data/patch64/msk/l123/zone78_4_3/msk_zone78_4_3_patch_2_48.tif,,4096.0,,,,,
../data/patch64/msk/l123/zone25_3_0/msk_zone25_3_0_patch_10_46.tif,,,,4096.0,,,
../data/patch64/msk/l123/zone147_3_3/msk_zone147_3_3_patch_56_69.tif,,4096.0,,,,,
../data/patch64/msk/l123/zone147_3_3/msk_zone147_3_3_patch_47_91.tif,2865.0,1203.0,,,,28.0,
../data/patch64/msk/l123/zone75_1_3/msk_zone75_1_3_patch_39_116.tif,2541.0,1555.0,,,,,
../data/patch64/msk/l123/zone28_0_1/msk_zone28_0_1_patch_62_20.tif,,,,4096.0,,,
../data/patch64/msk/l123/zone12_2_2/msk_zone12_2_2_patch_53_115.tif,919.0,3177.0,,,,,
../data/patch64/msk/l123/zone78_15_10/msk_zone78_15_10_patch_72_88.tif,,4096.0,,,,,
../data/patch64/msk/l123/zone74_1_3/msk_zone74_1_3_patch_65_9.tif,,,,,4096.0,,
../data/patch64/msk/l123/zone54_0_1/msk_zone54_0_1_patch_108_18.tif,,,,,4096.0,,
../data/patch64/msk/l123/zone161_0_0/msk_zone161_0_0_patch_27_42.tif,,,,4096.0,,,
../data/patch64/msk/l123/zone51_1_1/msk_zone51_1_1_patch_47_42.tif,,,,4096.0,,,
../data/patch64/msk/l123/zone28_0_0/msk_zone28_0_0_patch_70_34.tif,,359.0,,3737.0,,,
../data/patch64/msk/l123/zone54_0_1/msk_zone54_0_1_patch_75_62.tif,,3491.0,,605.0,,,
../data/patch64/msk/l123/zone120_0_0/msk_zone120_0_0_patch_73_44.tif,,,4096.0,,,,
../data/patch64/msk/l123/zone139_1_1/msk_zone139_1_1_patch_123_64.tif,,,,29.0,,4067.0,
../data/patch64/msk/l123/zone47_1_1/msk_zone47_1_1_patch_3_81.tif,,,,,,4096.0,
../data/patch64/msk/l123/zone139_1_1/msk_zone139_1_1_patch_37_34.tif,,4096.0,,,,,
../data/patch64/msk/l123/zone68_1_0/msk_zone68_1_0_patch_74_25.tif,,,,4096.0,,,
../data/patch64/msk/l123/zone147_4_5/msk_zone147_4_5_patch_44_2.tif,1084.0,3012.0,,,,,
../data/patch64/msk/l123/zone121_1_0/msk_zone121_1_0_patch_92_108.tif,,,,,4096.0,,
../data/patch64/msk/l123/zone68_1_0/msk_zone68_1_0_patch_67_34.tif,,4096.0,,,,,
../data/patch64/msk/l123/zone78_16_11/msk_zone78_16_11_patch_72_67.tif,1552.0,2544.0,,,,,
../data/patch64/msk/l123/zone162_0_1/msk_zone162_0_1_patch_29_111.tif,294.0,,,3802.0,,,
../data/patch64/msk/l123/zone51_1_1/msk_zone51_1_1_patch_62_24.tif,,,,4096.0,,,
../data/patch64/msk/l123/zone59_1_1/msk_zone59_1_1_patch_109_94.tif,,,,4096.0,,,
../data/patch64/msk/l123/zone25_2_1/msk_zone25_2_1_patch_129_88.tif,,,,4096.0,,,
../data/patch64/msk/l123/zone74_1_1/msk_zone74_1_1_patch_82_63.tif,,,,,4096.0,,
../data/patch64/msk/l123/zone139_1_0/msk_zone139_1_0_patch_10_97.tif,,,,4096.0,,,
../data/patch64/msk/l123/zone28_0_1/msk_zone28_0_1_patch_83_113.tif,,,,4096.0,,,
../data/patch64/msk/l123/zone147_4_5/msk_zone147_4_5_patch_69_5.tif,,4096.0,,,,,
../data/patch64/msk/l123/zone51_1_0/msk_zone51_1_0_patch_51_50.tif,,4096.0,,,,,
../data/patch64/msk/l123/zone98_0_0/msk_zone98_0_0_patch_45_47.tif,,,,,4096.0,,
../data/patch64/msk/l123/zone68_1_0/msk_zone68_1_0_patch_55_18.tif,,1988.0,,2108.0,,,
