mask_path,0,1,2,3,4,5,6
../data/patch256/msk/l123/zone100_0_0/msk_zone100_0_0_patch_9_6.tif,,,33108.0,32428.0,,,
../data/patch256/msk/l123/zone100_0_0/msk_zone100_0_0_patch_9_7.tif,,,40463.0,25073.0,,,
../data/patch256/msk/l123/zone100_0_0/msk_zone100_0_0_patch_9_8.tif,,9357.0,48485.0,7694.0,,,
../data/patch256/msk/l123/zone101_0_0/msk_zone101_0_0_patch_10_7.tif,,32254.0,33282.0,,,,
../data/patch256/msk/l123/zone101_0_0/msk_zone101_0_0_patch_11_7.tif,,672.0,64864.0,,,,
../data/patch256/msk/l123/zone101_0_0/msk_zone101_0_0_patch_5_7.tif,,,65536.0,,,,
../data/patch256/msk/l123/zone101_0_0/msk_zone101_0_0_patch_6_7.tif,,,65536.0,,,,
../data/patch256/msk/l123/zone101_0_0/msk_zone101_0_0_patch_7_7.tif,,,65536.0,,,,
../data/patch256/msk/l123/zone101_0_0/msk_zone101_0_0_patch_8_7.tif,,,65536.0,,,,
../data/patch256/msk/l123/zone101_0_0/msk_zone101_0_0_patch_9_7.tif,,,65536.0,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_10_16.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_10_17.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_10_18.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_10_19.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_11_16.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_11_17.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_11_18.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_11_19.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_12_16.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_12_17.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_12_18.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_12_19.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_6_19.tif,,39877.0,,25659.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_7_17.tif,,2276.0,,63260.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_7_18.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_7_19.tif,,714.0,,64822.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_8_16.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_8_17.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_8_18.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_8_19.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_9_16.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_9_17.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_9_18.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_9_19.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_13_18.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_13_19.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_14_19.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_15_19.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_16_19.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_17_18.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_17_19.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_18_19.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_19_15.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_19_16.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_19_17.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_19_18.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_19_19.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_20_14.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_20_15.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_20_16.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_20_17.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_20_18.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_13_17.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_18_18.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_20_19.tif,,6161.0,,59375.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_6_18.tif,,4454.0,,61082.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_21_13.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_21_14.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_21_15.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_21_16.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_21_17.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_21_18.tif,,73.0,,65463.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_22_14.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_22_15.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_22_16.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_22_17.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_22_18.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_22_19.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_6_17.tif,,23497.0,,42039.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_10_0.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_10_1.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_10_2.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_10_3.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_10_4.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_10_5.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_10_6.tif,,518.0,,65018.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_10_7.tif,,54218.0,,11318.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_10_8.tif,,65536.0,,,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_10_9.tif,,64082.0,,1454.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_11_0.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_11_1.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_6_5.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_6_6.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_6_7.tif,,414.0,,65122.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_7_0.tif,,310.0,,65226.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_7_1.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_7_2.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_7_3.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_7_4.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_7_5.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_7_6.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_7_7.tif,,4684.0,,60852.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_8_0.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_8_1.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_8_2.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_8_3.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_8_4.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_8_5.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_8_6.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_8_7.tif,,11361.0,,54175.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_8_8.tif,,57504.0,,8032.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_9_0.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_9_1.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_9_2.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_9_3.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_9_4.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_9_5.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_9_6.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_9_7.tif,,8895.0,,56641.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_9_8.tif,,47100.0,,18436.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_9_9.tif,,28351.0,,37185.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_11_3.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_11_4.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_11_5.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_11_6.tif,,251.0,,65285.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_11_7.tif,,13650.0,,51886.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_11_8.tif,,30278.0,,35258.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_11_9.tif,,28228.0,,37308.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_12_0.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_12_1.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_12_2.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_12_3.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_12_4.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_12_5.tif,,7827.0,,57709.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_11_2.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_12_6.tif,,2032.0,,63504.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_13_9.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_15_2.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_16_6.tif,,29026.0,,36510.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_18_0.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_19_4.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_20_8.tif,,16613.0,,48923.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_22_2.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_6_4.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_7_8.tif,,51500.0,,14036.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_12_7.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_12_8.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_12_9.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_13_0.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_13_1.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_13_2.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_13_3.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_13_4.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_13_5.tif,,49795.0,,15741.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_13_6.tif,,64872.0,,664.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_13_7.tif,,55047.0,,10489.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_13_8.tif,,8631.0,,56905.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_14_0.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_14_1.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_14_2.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_14_3.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_14_4.tif,,194.0,,65342.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_14_5.tif,,40421.0,,25115.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_14_6.tif,,62203.0,,3333.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_14_7.tif,,65536.0,,,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_14_8.tif,,64103.0,,1433.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_15_0.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_15_1.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_15_3.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_15_4.tif,,1165.0,,64371.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_15_5.tif,,27763.0,,37773.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_15_6.tif,,17972.0,,47564.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_15_7.tif,,53481.0,,12055.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_16_0.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_16_1.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_16_2.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_16_3.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_16_4.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_16_5.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_16_7.tif,,5159.0,,60377.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_16_8.tif,,26394.0,,39142.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_17_0.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_17_1.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_17_2.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_17_3.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_17_4.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_17_5.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_17_6.tif,,17609.0,,47927.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_17_7.tif,,20517.0,,45019.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_17_8.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_18_1.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_18_2.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_18_3.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_18_4.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_18_5.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_18_6.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_18_7.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_18_8.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_19_0.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_19_1.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_19_2.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_19_3.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_19_5.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_19_6.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_19_7.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_19_8.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_20_0.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_20_1.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_20_2.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_20_3.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_20_4.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_20_5.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_20_6.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_20_7.tif,,17168.0,,48368.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_21_0.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_21_1.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_21_2.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_21_3.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_21_4.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_21_5.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_21_6.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_21_7.tif,,32768.0,,32768.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_21_8.tif,,65536.0,,,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_22_0.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_22_1.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_22_3.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_22_4.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_22_5.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_22_6.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_5_6.tif,,3144.0,,62392.0,,,
../data/patch256/msk/l123/zone102_0_1/msk_zone102_0_1_patch_5_7.tif,,37133.0,,28403.0,,,
../data/patch256/msk/l123/zone102_1_0/msk_zone102_1_0_patch_0_15.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_1_0/msk_zone102_1_0_patch_0_16.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_1_0/msk_zone102_1_0_patch_0_17.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_1_0/msk_zone102_1_0_patch_0_18.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_1_0/msk_zone102_1_0_patch_0_19.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_1_0/msk_zone102_1_0_patch_10_15.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_1_0/msk_zone102_1_0_patch_10_16.tif,,,,65536.0,,,
../data/patch256/msk/l123/zone102_1_0/msk_zone102_1_0_patch_1_18.tif,,,,65536.0,,,
