mask_path,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
../data/patch256/msk/l123/zone100_0_0/msk_zone100_0_0_patch_7_14.tif,,,,,,,40678.0,119.0,,,,24739.0,,,,,,,,,,,,,,
../data/patch256/msk/l123/zone100_0_0/msk_zone100_0_0_patch_7_15.tif,,,,,,,43167.0,15172.0,,,,7067.0,,,,,,,,,,,,,,
../data/patch256/msk/l123/zone100_0_0/msk_zone100_0_0_patch_7_16.tif,,,,,,,9289.0,1843.0,,,,,,,,,,,,,,,,,,
../data/patch256/msk/l123/zone100_0_0/msk_zone100_0_0_patch_7_4.tif,,,,,,,65147.0,,,,,,,,,,,,,389.0,,,,,,
../data/patch256/msk/l123/zone100_0_0/msk_zone100_0_0_patch_7_5.tif,,,,,,,65534.0,,,,,,,,,,,,,,,,,,,
../data/patch256/msk/l123/zone100_0_0/msk_zone100_0_0_patch_7_6.tif,,,,,,,27801.0,,,,,35710.0,,,,,,,,,,,,,,
../data/patch256/msk/l123/zone100_0_0/msk_zone100_0_0_patch_7_7.tif,,,,,,,15006.0,,,,,50530.0,,,,,,,,,,,,,,
../data/patch256/msk/l123/zone100_0_0/msk_zone100_0_0_patch_7_8.tif,4803.0,,,26705.0,,,3611.0,,,,,30417.0,,,,,,,,,,,,,,
../data/patch256/msk/l123/zone100_0_0/msk_zone100_0_0_patch_7_9.tif,,,,65536.0,,,,,,,,,,,,,,,,,,,,,,
../data/patch256/msk/l123/zone100_0_0/msk_zone100_0_0_patch_8_10.tif,,,,30119.0,,,23716.0,4856.0,,,,,,,,,,,,,,,,,,
../data/patch256/msk/l123/zone100_0_0/msk_zone100_0_0_patch_8_11.tif,,,,23442.0,,,12346.0,24012.0,,,,,,,,,,,,,,,,,,
../data/patch256/msk/l123/zone100_0_0/msk_zone100_0_0_patch_4_6.tif,,,,,,,27572.0,,,,,,,,,,,,,,,,,,,
../data/patch256/msk/l123/zone100_0_0/msk_zone100_0_0_patch_5_9.tif,53827.0,,,,,,11709.0,,,,,,,,,,,,,,,,,,,
../data/patch256/msk/l123/zone100_0_0/msk_zone100_0_0_patch_7_11.tif,,,,65486.0,,,,,,,,,,,,,,,,50.0,,,,,,
../data/patch256/msk/l123/zone100_0_0/msk_zone100_0_0_patch_8_12.tif,,,,11162.0,,,1586.0,49275.0,,,,,,,,,,,,,,,,,,
../data/patch256/msk/l123/zone100_0_0/msk_zone100_0_0_patch_8_13.tif,,,,,,,15509.0,48766.0,,,,,,,,,,,,,,,,,,
../data/patch256/msk/l123/zone100_0_0/msk_zone100_0_0_patch_8_14.tif,,,,,,,13134.0,32501.0,,,,,,,,,,,,,,,,,,
../data/patch256/msk/l123/zone100_0_0/msk_zone100_0_0_patch_8_15.tif,,,,,,,9294.0,12771.0,,,,,,,,,,,,,,,,,,
../data/patch256/msk/l123/zone100_0_0/msk_zone100_0_0_patch_8_16.tif,,,,,,,10740.0,5.0,,,,,,,,,,,,,,,,,,
../data/patch256/msk/l123/zone100_0_0/msk_zone100_0_0_patch_8_4.tif,,,,,,,65536.0,,,,,,,,,,,,,,,,,,,
../data/patch256/msk/l123/zone100_0_0/msk_zone100_0_0_patch_8_5.tif,,,,,,,37521.0,,,,,3956.0,,,,,,,,,,,,,,
../data/patch256/msk/l123/zone100_0_0/msk_zone100_0_0_patch_8_6.tif,,,,,,,,,,,,55081.0,,,,,,,,,,,,,,
../data/patch256/msk/l123/zone100_0_0/msk_zone100_0_0_patch_8_7.tif,3847.0,,,,,,,,,,,61689.0,,,,,,,,,,,,,,
../data/patch256/msk/l123/zone100_0_0/msk_zone100_0_0_patch_8_8.tif,59238.0,,,1259.0,,,,,,,,5039.0,,,,,,,,,,,,,,
../data/patch256/msk/l123/zone100_0_0/msk_zone100_0_0_patch_8_9.tif,6621.0,,,40958.0,,,17957.0,,,,,,,,,,,,,,,,,,,
../data/patch256/msk/l123/zone100_0_0/msk_zone100_0_0_patch_9_10.tif,,,,,,,22693.0,,,,,32103.0,,10740.0,,,,,,,,,,,,
../data/patch256/msk/l123/zone100_0_0/msk_zone100_0_0_patch_9_11.tif,,,,,,,13191.0,,,,,42479.0,,9866.0,,,,,,,,,,,,
../data/patch256/msk/l123/zone100_0_0/msk_zone100_0_0_patch_9_12.tif,,,,,,,1501.0,1430.0,,,,40365.0,,4015.0,,,,,,,,,,,,
../data/patch256/msk/l123/zone100_0_0/msk_zone100_0_0_patch_9_13.tif,,,,,,,4030.0,2377.0,,,,,,,,,,,,,,,,,,
../data/patch256/msk/l123/zone100_0_0/msk_zone100_0_0_patch_9_4.tif,,,,,,,65511.0,,,,,,,,,,,,,,,,,,,
../data/patch256/msk/l123/zone100_0_0/msk_zone100_0_0_patch_9_5.tif,,,,,,,49337.0,,,,,9356.0,,,,,,,,,,,,,,
../data/patch256/msk/l123/zone100_0_0/msk_zone100_0_0_patch_9_6.tif,,,,,,,33108.0,,,,,32428.0,,,,,,,,,,,,,,
../data/patch256/msk/l123/zone100_0_0/msk_zone100_0_0_patch_9_7.tif,,,,,,,40463.0,,,,,25073.0,,,,,,,,,,,,,,
../data/patch256/msk/l123/zone100_0_0/msk_zone100_0_0_patch_9_8.tif,9357.0,,,,,,48485.0,,,,,7694.0,,,,,,,,,,,,,,
../data/patch256/msk/l123/zone100_0_0/msk_zone100_0_0_patch_9_9.tif,36.0,,,,,,56917.0,,,,,5176.0,,2602.0,,,,,,,,,,,,
../data/patch256/msk/l123/zone101_0_0/msk_zone101_0_0_patch_10_7.tif,32254.0,,,,,,21456.0,,,,11826.0,,,,,,,,,,,,,,,
../data/patch256/msk/l123/zone101_0_0/msk_zone101_0_0_patch_10_8.tif,20967.0,,,,,,19582.0,,,,9131.0,,,,,,,,,,,,,,,
../data/patch256/msk/l123/zone101_0_0/msk_zone101_0_0_patch_11_7.tif,672.0,,,,,,,,,,64864.0,,,,,,,,,,,,,,,
../data/patch256/msk/l123/zone101_0_0/msk_zone101_0_0_patch_11_8.tif,10126.0,,,,,,14480.0,,,,30948.0,,,,,,,,,,,,,,,
../data/patch256/msk/l123/zone101_0_0/msk_zone101_0_0_patch_12_7.tif,,,,,,,,,,,55894.0,,,,,,,,,,,,,,,
../data/patch256/msk/l123/zone101_0_0/msk_zone101_0_0_patch_12_8.tif,3305.0,,,,,,2465.0,,,,59091.0,,,,,,,,,,,,,,,
../data/patch256/msk/l123/zone101_0_0/msk_zone101_0_0_patch_12_9.tif,792.0,,,,,,1707.0,,,,8820.0,,,,,,,,,,,,,,,
../data/patch256/msk/l123/zone101_0_0/msk_zone101_0_0_patch_13_10.tif,,,,,,,,,,,11272.0,,,,,,,,,,,,,,,
../data/patch256/msk/l123/zone101_0_0/msk_zone101_0_0_patch_13_9.tif,,,,,,,,,,,19514.0,,,,,,,,,,,,,,,
../data/patch256/msk/l123/zone101_0_0/msk_zone101_0_0_patch_4_7.tif,,,,,,,13824.0,10329.0,,,,,,,,,,,,,,,,,,
../data/patch256/msk/l123/zone101_0_0/msk_zone101_0_0_patch_4_8.tif,,,,,,,,3538.0,,,,,,,,,,,,,,,,,,
../data/patch256/msk/l123/zone101_0_0/msk_zone101_0_0_patch_5_10.tif,2419.0,,,,,,,,,,,,,,,,,,,,,,,,,
../data/patch256/msk/l123/zone101_0_0/msk_zone101_0_0_patch_5_7.tif,,,,,,,16567.0,48969.0,,,,,,,,,,,,,,,,,,
../data/patch256/msk/l123/zone101_0_0/msk_zone101_0_0_patch_5_8.tif,,,,18065.0,,,,45222.0,,,,,,,,,,,,,,,,,,
../data/patch256/msk/l123/zone101_0_0/msk_zone101_0_0_patch_5_9.tif,15595.0,,,10535.0,,,14133.0,,,,,,,,,,,,,,,,,,,
../data/patch256/msk/l123/zone101_0_0/msk_zone101_0_0_patch_6_7.tif,,,,,,,2831.0,8626.0,,,54079.0,,,,,,,,,,,,,,,
../data/patch256/msk/l123/zone101_0_0/msk_zone101_0_0_patch_6_8.tif,,,,12432.0,,,245.0,13101.0,,,37932.0,,,,,,,,,,,,,,,
../data/patch256/msk/l123/zone101_0_0/msk_zone101_0_0_patch_6_9.tif,4224.0,,,3072.0,,,16511.0,,,,,,,,,,,,,5830.0,,,,,,
../data/patch256/msk/l123/zone101_0_0/msk_zone101_0_0_patch_7_7.tif,,,,,,,,,,,65536.0,,,,,,,,,,,,,,,
../data/patch256/msk/l123/zone101_0_0/msk_zone101_0_0_patch_7_8.tif,,,,,,,9406.0,,,,49798.0,,,,,,,,,2593.0,,,,,,
../data/patch256/msk/l123/zone101_0_0/msk_zone101_0_0_patch_7_9.tif,,,,,,,1698.0,,,,,,,,,,,,,14864.0,,,,,,
../data/patch256/msk/l123/zone101_0_0/msk_zone101_0_0_patch_8_7.tif,,,,,,,,,,,65536.0,,,,,,,,,,,,,,,
../data/patch256/msk/l123/zone101_0_0/msk_zone101_0_0_patch_8_8.tif,,,,2440.0,,,5504.0,,,,48018.0,,,,,,,,,6199.0,,,,,,
../data/patch256/msk/l123/zone101_0_0/msk_zone101_0_0_patch_8_9.tif,,,,,,,,,,,,,,,,,,,,5388.0,,,,,,
../data/patch256/msk/l123/zone101_0_0/msk_zone101_0_0_patch_9_7.tif,,,,,,,,,,,65536.0,,,,,,,,,,,,,,,
../data/patch256/msk/l123/zone101_0_0/msk_zone101_0_0_patch_9_8.tif,,,,4774.0,,,3136.0,,,,44861.0,,,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_10_16.tif,,,,,,,,,,,,,65536.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_10_17.tif,,,,,,,,,,,,,65536.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_10_18.tif,,,,,,,,,,,,,65536.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_10_19.tif,,,,,,,,,,,,,65536.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_11_16.tif,,,,,,,,,,,,,65536.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_11_17.tif,,,,,,,,,,,,,65536.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_11_18.tif,,,,,,,,,,,,,65536.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_11_19.tif,,,,,,,,,,,,,65536.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_12_16.tif,,,,,,,,,,,,,65536.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_12_17.tif,,,,,,,,,,,,,65536.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_12_18.tif,,,,,,,,,,,,,65536.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_12_19.tif,,,,,,,,,,,,,65536.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_13_16.tif,,,,,,,,,,,,,65533.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_6_19.tif,39877.0,,,,,,,,,,,,25659.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_7_16.tif,,,,,,,,,,,,,63061.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_7_17.tif,2276.0,,,,,,,,,,,,63260.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_7_18.tif,,,,,,,,,,,,,65536.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_7_19.tif,714.0,,,,,,,,,,,,64822.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_8_16.tif,,,,,,,,,,,,,65536.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_8_17.tif,,,,,,,,,,,,,65536.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_8_18.tif,,,,,,,,,,,,,65536.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_8_19.tif,,,,,,,,,,,,,65536.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_9_16.tif,,,,,,,,,,,,,65536.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_9_17.tif,,,,,,,,,,,,,65536.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_9_18.tif,,,,,,,,,,,,,65536.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_9_19.tif,,,,,,,,,,,,,65536.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_13_18.tif,,,,,,,,,,,,,65536.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_13_19.tif,,,,,,,,,,,,,65536.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_14_17.tif,,,,,,,,,,,,,33671.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_14_18.tif,,,,,,,,,,,,,55623.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_14_19.tif,,,,,,,,,,,,,65536.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_15_19.tif,,,,,,,,,,,,,65536.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_16_18.tif,,,,,,,,,,,,,65519.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_16_19.tif,,,,,,,,,,,,,65536.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_17_18.tif,,,,,,,,,,,,,65536.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_17_19.tif,,,,,,,,,,,,,65536.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_18_15.tif,,,,,,,,,,,,,11864.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_18_16.tif,,,,,,,,,,,,,24334.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_18_17.tif,,,,,,,,,,,,,46125.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_18_19.tif,,,,,,,,,,,,,65536.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_19_14.tif,,,,,,,,,,,,,63661.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_19_15.tif,,,,,,,,,,,,,65536.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_19_16.tif,,,,,,,,,,,,,65536.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_19_17.tif,,,,,,,,,,,,,65536.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_19_18.tif,,,,,,,,,,,,,65536.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_19_19.tif,,,,,,,,,,,,,65536.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_20_13.tif,,,,,,,,,,,,,64954.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_20_14.tif,,,,,,,,,,,,,65536.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_20_15.tif,,,,,,,,,,,,,65536.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_20_16.tif,,,,,,,,,,,,,65536.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_20_17.tif,,,,,,,,,,,,,65536.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_20_18.tif,,,,,,,,,,,,,65536.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_13_17.tif,,,,,,,,,,,,,65536.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_18_18.tif,,,,,,,,,,,,,65536.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_20_19.tif,6161.0,,,,,,,,,,,,59375.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_6_18.tif,4454.0,,,,,,,,,,,,61082.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_21_13.tif,,,,,,,,,,,,,65536.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_21_14.tif,,,,,,,,,,,,,65536.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_21_15.tif,,,,,,,,,,,,,65536.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_21_16.tif,,,,,,,,,,,,,65536.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_21_17.tif,,,,,,,,,,,,,65536.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_21_18.tif,73.0,,,,,,,,,,,,65463.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_21_19.tif,33416.0,,,,,,,,,,,,32066.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_22_13.tif,,,,,,,,,,,,,60482.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_22_14.tif,,,,,,,,,,,,,65536.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_22_15.tif,,,,,,,,,,,,,65536.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_22_16.tif,,,,,,,,,,,,,65536.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_22_17.tif,,,,,,,,,,,,,65536.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_22_18.tif,,,,,,,,,,,,,65536.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_22_19.tif,,,,,,,,,,,,,65536.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_5_17.tif,,,,,,,,,,,,,33281.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_5_18.tif,,,,,,,,,,,,,24484.0,,,,,,,,,,,,,
../data/patch256/msk/l123/zone102_0_0/msk_zone102_0_0_patch_5_19.tif,,,,,,,,,,,,,13292.0,,,,,,,,,,,,,
